site,name,prov,type,lon,lat,alt,I,moveTimes,tag,period_date_begin,period_date_end,date_begin,date_end,n_all,n_period
53757,清涧,陕西,一般站,110.11666666666666,37.11666666666667,938.0,1935,3,3,1963-01-01,2018-12-31,1957-01-01,2018-12-31,22645,20454
53759,石楼,山西,一般站,110.81666666666666,37.0,1211.4,1936,5,1,1957-01-01,1979-12-31,1957-01-01,2018-12-31,22645,8400
53760,方山,山西,一般站,111.23333333333333,37.88333333333333,1212.4,1942,2,2,1977-10-01,2018-12-31,1975-01-01,2018-12-31,16071,15067
53763,古交,山西,一般站,112.16666666666667,37.916666666666664,1006.8,1943,2,1,1978-01-01,2017-12-31,1978-01-01,2018-12-31,14975,14610
53764,离石,山西,基本站,111.1,37.5,950.8,1946,3,2,1964-01-01,2017-12-31,1957-01-01,2018-12-31,22645,19724
53767,中阳,山西,一般站,111.16666666666667,37.333333333333336,1213.1,1949,3,2,1977-11-01,2017-12-31,1970-07-01,2018-12-31,17716,14671
53768,孝义,山西,一般站,111.75,37.15,769.3,1952,3,2,1978-01-01,2005-12-31,1975-01-01,2018-12-31,16071,10227
53769,汾阳,山西,一般站,111.76666666666667,37.233333333333334,765.0,1954,2,1,1956-01-01,1977-12-31,1956-01-01,2018-12-31,23011,8036
53770,祁县,山西,一般站,112.35,37.35,768.5,1959,3,2,1961-07-01,2000-09-30,1957-01-01,2018-12-31,22645,14337
53771,文水,山西,一般站,112.05,37.45,760.3,1961,2,1,1972-01-01,2009-12-31,1972-01-01,2018-12-31,17167,13880
53772,太原,山西,基本站,112.55,37.78333333333333,778.3,1972,11,10,1986-10-01,2012-12-31,1951-01-01,2018-12-31,24837,9589
53773,临漳,河北,一般站,114.61666666666666,36.333333333333336,64.8,1974,2,1,1962-01-01,2001-12-31,1962-01-01,2018-12-31,20819,14610
53774,清徐,山西,一般站,112.33333333333333,37.61666666666667,773.4,1979,6,4,1983-11-01,2001-11-30,1960-01-01,2018-12-31,21550,6605
53775,太谷,山西,基本站,112.58333333333333,37.416666666666664,799.6,1982,3,1,1959-09-01,1989-12-31,1959-09-01,2018-12-31,21672,11080
53776,榆次,山西,一般站,112.76666666666667,37.68333333333333,831.2,1986,3,2,1985-06-01,2017-12-31,1972-01-01,2018-12-31,17167,11902
53777,交城,山西,一般站,112.15,37.53333333333333,759.3,1992,6,5,1977-12-01,2014-12-31,1959-01-01,2018-12-31,21915,13545
53778,平遥,山西,一般站,112.21666666666667,37.18333333333333,767.4,1994,3,1,1972-01-01,2003-12-31,1972-01-01,2018-12-31,17167,11688
53779,榆次,山西,,112.73333333333333,37.583333333333336,829.1,1998,2,2,1978-05-01,1985-07-31,1976-01-01,1985-07-31,3500,2649
53780,寿阳,山西,一般站,113.16666666666667,37.88333333333333,1019.0,1999,4,1,1957-01-01,1977-05-31,1957-01-01,2018-12-31,22645,7456
53781,沙河,河北,一般站,114.46666666666667,36.86666666666667,67.9,2006,4,4,1983-01-01,2018-12-31,1963-01-01,2018-12-31,20454,13149
53782,阳泉,山西,一般站,113.55,37.85,741.9,2012,7,6,1977-09-01,2011-12-31,1954-12-01,2018-12-31,23407,12540
53783,昔阳,山西,一般站,113.7,37.6,876.2,2017,5,4,1994-11-01,2014-12-31,1958-01-01,2018-12-31,22280,7366
53784,赵县,河北,一般站,114.78333333333333,37.75,38.5,2022,4,4,1998-08-01,2018-12-31,1961-07-01,2018-12-31,21003,7458
53785,柏乡,河北,一般站,114.68333333333334,37.5,35.0,2024,3,2,1985-01-01,2003-12-31,1972-01-01,2018-12-31,17167,6939
53786,左权,山西,一般站,113.36666666666666,37.083333333333336,1130.8,2028,5,3,1978-06-01,1996-05-31,1959-01-01,2018-12-31,21915,6575
53787,榆社,山西,基准站,112.98333333333333,37.06666666666667,1041.4,2032,2,2,1961-05-01,2018-12-31,1957-01-01,2018-12-31,22645,21064
53788,和顺,山西,一般站,113.56666666666666,37.333333333333336,1265.7,2035,3,3,1978-05-01,2018-12-31,1956-01-01,2018-12-31,23011,14855
53789,栾城,河北,一般站,114.63333333333334,37.88333333333333,52.9,2038,3,3,1999-07-01,2018-12-31,1971-01-01,2018-12-31,17532,7124
53790,高邑,河北,一般站,114.61666666666666,37.6,48.5,2041,5,3,1981-07-01,1998-12-31,1970-01-01,2018-12-31,17897,6393
53791,元氏,河北,一般站,114.53333333333333,37.75,63.0,2046,6,3,1982-03-01,1997-12-31,1962-01-01,2018-12-31,20819,5785
53792,临城,河北,一般站,114.48333333333333,37.45,113.0,2053,4,4,1995-01-01,2018-12-31,1960-01-01,2018-12-31,21550,8766
53793,邢台县浆水,河北,,113.95,37.166666666666664,490.3,2055,2,2,1963-05-01,1997-12-31,1960-01-01,1997-12-31,13880,12664
53794,隆尧,河北,一般站,114.75,37.35,33.1,2058,4,3,1984-03-01,2017-12-31,1957-01-01,2018-12-31,22645,12359
53795,赞皇,河北,一般站,114.35,37.63333333333333,136.2,2061,6,2,1960-01-01,1980-02-29,1957-01-01,2018-12-31,22645,7365
53796,宁晋,河北,一般站,114.88333333333334,37.61666666666667,30.1,2069,5,4,1983-01-01,2009-04-30,1957-01-01,2018-12-31,22645,9617
53797,内丘,河北,一般站,114.5,37.28333333333333,77.1,2073,5,3,1983-01-01,2000-12-31,1960-01-01,2018-12-31,21550,6575
53798,邢台,河北,基本站,114.5,37.06666666666667,76.8,2076,3,1,1954-01-01,1999-12-31,1954-01-01,2018-12-31,23741,16801
53799,巨鹿,河北,一般站,115.03333333333333,37.21666666666667,29.8,2082,6,4,1983-01-01,2008-09-30,1959-01-01,2018-12-31,21915,9405
53806,海原,宁夏,基本站,105.65,36.56666666666667,1854.2,2088,5,4,1985-01-01,2018-01-31,1957-12-01,2018-12-31,22311,12084
53810,同心,宁夏,基本站,105.9,36.983333333333334,1343.9,2093,6,4,1985-01-01,2002-12-31,1955-01-01,2018-12-31,23376,6574
53817,固原,宁夏,基准站,106.26666666666667,36.0,1753.0,2100,6,5,1986-06-01,2018-01-31,1956-10-01,2018-12-31,22737,11568
53821,环县,甘肃,基本站,107.3,36.583333333333336,1255.6,2103,3,2,1968-01-01,2010-08-31,1957-01-01,2018-12-31,22645,15584
53829,庆城,甘肃,一般站,107.9,35.983333333333334,1093.7,2106,2,2,1972-06-01,2018-12-31,1959-02-01,2018-12-31,21884,17015
53832,志丹,陕西,一般站,108.76666666666667,36.766666666666666,1218.2,2109,5,3,1973-07-01,2003-09-30,1956-12-01,2018-12-31,22676,11049
53841,安塞,陕西,一般站,109.31666666666666,36.88333333333333,1067.7,2114,4,3,1979-04-01,2003-09-30,1960-10-01,2018-12-31,21276,8949
53845,延安,陕西,基本站,109.5,36.6,958.5,2123,9,8,1991-05-01,2012-12-31,1951-01-01,2018-12-31,24837,7916
53848,甘泉,陕西,一般站,109.35,36.266666666666666,1005.5,2125,1,1,1970-01-01,2018-12-31,1970-01-01,2018-12-31,17897,17897
53850,延川,陕西,一般站,110.18333333333334,36.88333333333333,803.7,2129,7,4,1979-05-01,2002-10-31,1961-01-01,2018-12-31,21184,8585
53852,永和,山西,一般站,110.63333333333334,36.766666666666666,916.6,2135,3,3,1986-01-01,2018-12-31,1974-01-01,2018-12-31,16436,12053
53853,隰县,山西,基本站,110.95,36.7,1052.7,2139,4,4,1981-01-01,2018-12-31,1957-01-01,2018-12-31,22645,13879
53854,延长,陕西,基本站,110.06666666666666,36.583333333333336,804.5,2143,7,4,1971-06-01,2004-04-30,1956-11-01,2018-12-31,22706,12023
53856,大宁,山西,一般站,110.75,36.46666666666667,765.9,2149,3,3,1991-01-01,2018-12-31,1973-01-01,2018-12-31,16801,10227
53857,宜川,陕西,一般站,110.18333333333334,36.06666666666667,839.6,2152,4,3,1963-01-01,2003-10-31,1956-10-01,2018-12-31,22737,14914
53859,吉县,山西,基本站,110.66666666666667,36.1,851.3,2158,6,5,1993-01-01,2017-12-31,1957-01-01,2018-12-31,22645,9131
53860,交口,山西,一般站,111.16666666666667,36.983333333333334,1408.7,2161,3,2,1977-12-01,2003-08-31,1977-01-01,2018-12-31,15340,9405
53861,襄汾,山西,一般站,111.41666666666667,35.88333333333333,426.9,2164,4,2,1976-01-01,2011-12-31,1974-01-01,2018-12-31,16436,13149
53862,灵石,山西,一般站,111.8,36.85,811.7,2168,4,2,1978-03-01,1999-12-31,1974-01-01,2018-12-31,16436,7976
53863,介休,山西,基本站,111.91666666666667,37.03333333333333,743.9,2175,6,5,1989-01-01,2014-12-31,1954-01-01,2018-12-31,23741,9496
53864,蒲县,山西,一般站,111.1,36.4,1039.8,2179,4,3,1977-01-01,2005-12-31,1957-01-01,2018-12-31,22645,10592
53865,汾西,山西,一般站,111.55,36.65,1011.9,2182,2,2,1977-07-01,2018-12-31,1972-01-01,2018-12-31,17167,15159
53866,洪洞,山西,一般站,111.66666666666667,36.233333333333334,462.8,2186,4,4,1979-01-01,2018-12-31,1958-01-01,2018-12-31,22280,14610
53868,临汾,山西,基本站,111.5,36.06666666666667,449.5,2192,5,5,1977-07-01,2018-12-31,1954-01-01,2018-12-31,23741,15159
53869,霍州,山西,一般站,111.71666666666667,36.583333333333336,566.9,2194,3,2,1977-07-01,2006-12-31,1972-01-01,2018-12-31,17167,10776
53871,武乡,山西,一般站,112.85,36.833333333333336,964.1,2199,5,4,1987-01-01,2015-12-31,1959-01-01,2018-12-31,21915,10592
53872,沁县,山西,一般站,112.68333333333334,36.766666666666666,960.7,2204,4,4,1978-06-01,2018-12-31,1957-01-01,2018-12-31,22645,14824
53873,长子,山西,一般站,112.86666666666666,36.11666666666667,950.2,2206,3,2,1978-01-01,2010-12-31,1965-01-01,2018-12-31,19723,12053
53874,古县,山西,一般站,111.91666666666667,36.266666666666666,661.8,2208,2,1,1977-01-01,2005-12-31,1977-01-01,2018-12-31,15340,10592
53875,沁源,山西,一般站,112.35,36.516666666666666,1000.0,2213,5,4,1985-01-01,2017-12-31,1957-10-01,2018-12-31,22372,12053
53877,安泽,山西,基本站,112.25,36.166666666666664,860.1,2217,3,3,1994-01-01,2018-12-31,1957-01-01,2018-12-31,22645,9131
53878,黎城,山西,一般站,113.38333333333334,36.516666666666666,767.9,2221,5,4,1990-09-01,2017-12-31,1957-09-01,2018-12-31,22402,9984
53879,屯留,山西,一般站,112.88333333333334,36.31666666666667,952.3,2225,3,3,1977-11-01,2018-12-31,1971-01-01,2018-12-31,17532,15036
53880,潞城,山西,一般站,113.23333333333333,36.333333333333336,947.6,2227,2,2,1978-06-01,2018-12-31,1976-01-01,2018-12-31,15706,14824
53881,韦州,宁夏,一般站,106.48333333333333,37.28333333333333,1381.7,2231,5,4,1985-01-01,2003-10-31,1958-11-01,2018-12-31,21976,6878
53882,长治,山西,基本站,113.06666666666666,36.05,991.8,2235,4,3,1986-01-01,2013-12-31,1973-01-01,2018-12-31,16801,10227
53883,任县,河北,一般站,114.7,37.13333333333333,35.9,2238,3,2,1982-01-01,2000-11-30,1972-01-01,2018-12-31,17167,6909
53884,襄垣,山西,基本站,113.03333333333333,36.516666666666666,877.9,2242,4,3,1965-04-01,2017-12-31,1957-01-01,2018-12-31,22645,19268
53885,壶关,山西,一般站,113.2,36.13333333333333,1030.2,2247,5,4,1978-06-01,2012-12-31,1961-01-01,2018-12-31,21184,12633
53886,涉县,河北,一般站,113.66666666666667,36.56666666666667,470.2,2250,3,2,1978-08-01,2004-04-30,1960-01-01,2018-12-31,21550,9405
53887,晋东南,山西,,113.11666666666666,36.2,926.5,2254,3,3,1959-02-01,1985-12-31,1953-12-01,1985-12-31,11719,9831
53888,平顺,山西,一般站,113.43333333333334,36.2,1089.2,2258,4,4,1981-12-01,2018-12-31,1957-01-01,2018-12-31,22645,13545
53889,林州,河南,一般站,113.81666666666666,36.06666666666667,306.8,2261,3,2,1981-04-01,2015-12-31,1956-12-01,2018-12-31,22676,12693
53890,武安,河北,一般站,114.2,36.71666666666667,218.0,2265,5,3,1978-08-01,1998-12-31,1960-01-01,2018-12-31,21550,7458
53891,南和,河北,一般站,114.68333333333334,37.0,41.5,2268,2,1,1972-01-01,2005-07-31,1972-01-01,2018-12-31,17167,12266
53892,邯郸,河北,一般站,114.5,36.6,57.2,2274,5,4,1966-01-01,1999-12-31,1955-01-01,2018-12-31,23376,12418
53893,曲周,河北,一般站,114.95,36.766666666666666,39.6,2279,5,4,1978-03-01,2016-12-31,1960-01-01,2018-12-31,21550,14186
53894,峰峰,河北,一般站,114.21666666666667,36.416666666666664,126.6,2283,4,3,1980-08-01,2010-12-31,1956-01-01,2018-12-31,23011,11110
53895,永年,河北,一般站,114.5,36.766666666666666,59.9,2285,3,1,1972-01-01,2008-12-31,1972-01-01,2018-12-31,17167,13515
53896,魏县,河北,一般站,114.95,36.35,50.1,2288,2,1,1972-01-01,2015-12-31,1972-01-01,2018-12-31,17167,16071
53897,磁县,河北,一般站,114.38333333333334,36.38333333333333,69.7,2292,4,3,1983-01-01,2015-12-31,1959-01-01,2018-12-31,21915,12053
53898,安阳,河南,基本站,114.36666666666666,36.11666666666667,75.5,2298,7,5,1955-10-01,2001-12-31,1951-01-01,2018-12-31,24837,16894
53899,广平,河北,一般站,114.96666666666667,36.483333333333334,48.5,2301,1,1,1972-01-01,2018-12-31,1972-01-01,2018-12-31,17167,17167
53903,西吉,宁夏,基本站,105.71666666666667,35.96666666666667,1916.5,2305,4,4,1979-01-01,2018-12-31,1957-02-01,2018-12-31,22614,14610
53906,静宁,甘肃,一般站,105.71666666666667,35.516666666666666,1652.8,2306,3,1,1957-12-01,1989-12-31,1957-12-01,2018-12-31,22311,11719
53908,通渭,甘肃,一般站,105.23333333333333,35.21666666666667,1768.2,2310,3,2,1984-11-01,2015-12-31,1956-11-01,2018-12-31,22706,11383
53910,六盘山,宁夏,基准站,106.2,35.666666666666664,2840.3,2313,4,2,1971-10-01,2003-05-31,1970-11-01,2018-12-31,17593,11566
53913,彭阳,宁夏,,106.63333333333334,35.85,1478.8,2317,2,2,2010-01-01,2018-12-31,2007-01-01,2018-12-31,4383,3287
53914,隆德,宁夏,一般站,106.11666666666666,35.61666666666667,2078.6,2320,3,3,1985-01-01,2018-12-31,1960-07-01,2018-12-31,21368,12418
53915,崆峒,甘肃,基本站,106.66666666666667,35.55,1346.6,2321,2,1,1951-01-01,2016-12-31,1951-01-01,2018-12-31,24837,24107
53916,泾源,宁夏,一般站,106.31666666666666,35.5,1948.6,2327,6,5,2003-07-01,2017-12-31,1960-01-01,2018-12-31,21550,5298
53917,庄浪,甘肃,一般站,106.05,35.21666666666667,1615.1,2329,3,1,1959-04-01,1985-05-31,1959-04-01,2018-12-31,21825,9558
53923,西峰,甘肃,基本站,107.63333333333334,35.733333333333334,1421.9,2333,3,2,1956-11-01,1987-12-31,1951-01-01,2018-12-31,24837,11383
53924,灵台,甘肃,一般站,107.4,35.15,1375.6,2335,3,1,1959-01-01,1999-12-31,1959-01-01,2018-12-31,21915,14975
53925,镇原,甘肃,一般站,107.18333333333334,35.68333333333333,1172.0,2340,5,2,1982-08-01,2004-07-31,1956-11-01,2018-12-31,22706,8036
53926,泾川,甘肃,一般站,107.35,35.333333333333336,1028.8,2344,2,1,1959-04-01,2010-08-31,1959-04-01,2018-12-31,21825,18781
53927,华亭,甘肃,一般站,106.8,35.21666666666667,1334.2,2346,5,1,1956-12-01,1978-12-31,1956-12-01,2018-12-31,22676,8066
53928,崇信,甘肃,一般站,107.01666666666667,35.3,1148.4,2351,2,1,1965-01-01,2005-03-31,1965-01-01,2018-12-31,19723,14700
53929,长武,陕西,基本站,107.8,35.2,1206.5,2356,6,4,1981-10-01,2017-11-30,1956-09-01,2018-12-31,22767,13210
53930,华池,甘肃,一般站,107.98333333333333,36.45,1269.2,2361,6,3,1978-05-01,1997-05-31,1965-01-01,2018-12-31,19723,6971
53931,富县,陕西,一般站,109.38333333333334,36.0,920.0,2369,7,5,1966-01-01,2003-08-31,1956-12-01,2018-12-31,22676,13757
53934,合水,甘肃,一般站,108.01666666666667,35.81666666666667,1298.4,2374,4,2,1967-04-01,2003-12-31,1959-04-01,2018-12-31,21825,13424
53935,正宁,甘肃,一般站,108.35,35.5,1442.1,2379,6,3,1980-05-01,2003-08-31,1959-01-01,2018-12-31,21915,8523
53937,宁县,甘肃,一般站,108.0,35.416666666666664,1221.2,2383,3,1,1957-01-01,2003-12-31,1957-01-01,2018-12-31,22645,17166
53938,旬邑,陕西,一般站,108.3,35.166666666666664,1277.0,2393,11,8,1991-01-01,2017-11-30,1956-11-01,2018-12-31,22706,9831
53941,白水,陕西,一般站,109.58333333333333,35.18333333333333,804.4,2398,2,2,1963-01-01,2018-12-31,1961-10-01,2018-12-31,20911,20454
53942,洛川,陕西,基准站,109.5,35.81666666666667,1158.3,2400,5,2,1963-01-01,1993-12-31,1954-11-01,2018-12-31,23437,11323
53944,黄陵,陕西,一般站,109.25,35.56666666666667,863.0,2407,6,4,2007-01-01,2017-11-30,1959-05-01,2018-12-31,21795,3987
53945,宜君,陕西,一般站,109.06666666666666,35.43333333333333,1395.2,2413,4,4,1961-09-01,2018-12-31,1955-10-01,2018-12-31,23103,20941
53946,黄龙,陕西,一般站,109.81666666666666,35.6,1087.8,2417,8,4,1978-06-01,2002-06-30,1956-10-01,2018-12-31,22737,8796
53947,铜川,陕西,一般站,109.06666666666666,35.083333333333336,978.9,2424,3,3,1963-01-01,2018-12-31,1955-01-01,2018-12-31,23376,20454
53948,蒲城,陕西,基本站,109.58333333333333,34.95,499.2,2427,4,3,1964-06-01,2017-11-30,1959-01-01,2018-12-31,21915,19541
53949,澄城,陕西,一般站,109.91666666666667,35.18333333333333,679.1,2431,3,3,1980-10-01,2018-12-31,1956-12-01,2018-12-31,22676,13971
53950,合阳,陕西,一般站,110.15,35.233333333333334,708.8,2436,5,5,1972-01-01,2018-12-31,1962-01-01,2018-12-31,20819,17167
53953,乡宁,山西,一般站,110.85,35.96666666666667,964.3,2439,5,3,1981-01-01,2001-10-31,1972-01-01,2018-12-31,17167,7609
53954,稷山,山西,一般站,110.95,35.583333333333336,389.3,2443,3,2,1975-08-01,2006-12-31,1960-01-01,2018-12-31,21550,11476
53955,韩城,陕西,基本站,110.45,35.46666666666667,458.1,2448,5,4,1980-08-01,2017-11-30,1956-11-01,2018-12-31,22706,13636
53956,万荣,山西,一般站,110.83333333333333,35.4,588.4,2452,4,3,1963-12-01,2017-12-31,1957-01-01,2018-12-31,22645,19755
53957,河津,山西,一般站,110.71666666666667,35.61666666666667,459.2,2456,3,3,1975-01-01,2018-12-31,1957-11-01,2018-12-31,22341,16071
53958,临猗,山西,一般站,110.71666666666667,35.15,406.5,2462,8,6,1976-01-01,1996-12-31,1957-01-01,2018-12-31,22645,7671
53959,运城,山西,基本站,111.01666666666667,35.03333333333333,376.0,2467,5,3,1972-01-01,2002-12-31,1956-01-01,2018-12-31,23011,11323
53961,曲沃,山西,一般站,111.48333333333333,35.65,472.6,2470,1,1,1977-01-01,2018-12-31,1977-01-01,2018-12-31,15340,15340
53962,翼城,山西,一般站,111.7,35.733333333333334,584.5,2473,3,3,1977-07-01,2018-12-31,1957-01-01,2018-12-31,22645,15159
53963,侯马,山西,基准站,111.36666666666666,35.65,433.8,2476,3,3,1990-12-01,2018-12-31,1957-01-01,2018-12-31,22645,10258
53964,新绛,山西,一般站,111.21666666666667,35.61666666666667,430.8,2477,2,1,1973-01-01,2017-12-31,1973-01-01,2018-12-31,16801,16436
53965,绛县,山西,一般站,111.56666666666666,35.516666666666666,761.0,2480,3,2,1977-09-01,2017-12-31,1972-01-01,2018-12-31,17167,14732
53966,浮山,山西,一般站,111.83333333333333,35.983333333333334,817.2,2484,3,3,1989-01-01,2018-12-31,1972-01-01,2018-12-31,17167,10957
53967,闻喜,山西,一般站,111.2,35.333333333333336,468.3,2487,3,3,1975-06-01,2018-12-31,1959-10-01,2018-12-31,21642,15920
53968,垣曲,山西,基本站,111.8,35.166666666666664,484.1,2490,4,3,1977-08-01,1998-12-31,1957-01-01,2018-12-31,22645,7823
53970,沁水,山西,一般站,112.2,35.7,887.3,2494,4,3,1992-01-01,2017-12-31,1957-01-01,2018-12-31,22645,9497
53972,沁阳,河南,一般站,112.91666666666667,35.11666666666667,119.6,2498,4,3,1968-01-01,2013-12-31,1961-01-01,2018-12-31,21184,16802
53973,高平,山西,一般站,112.95,35.766666666666666,837.3,2505,7,6,1996-01-01,2017-12-31,1958-10-01,2018-12-31,22007,8036
53974,淇县,河南,一般站,114.18333333333334,35.61666666666667,72.1,2507,5,1,1965-01-01,2003-11-30,1965-01-01,2018-12-31,19723,14213
53975,阳城,山西,基本站,112.4,35.483333333333334,659.5,2512,2,1,1957-01-01,2017-12-31,1957-01-01,2018-12-31,22645,22280
53976,晋城,山西,一般站,112.83333333333333,35.46666666666667,742.9,2517,8,4,1961-01-01,1977-11-30,1956-01-01,2018-12-31,23011,6178
53978,济源,河南,一般站,112.63333333333334,35.083333333333336,140.1,2527,6,6,1984-06-01,2018-12-31,1959-07-01,2018-12-31,21734,12632
53979,博爱,河南,一般站,113.05,35.18333333333333,129.0,2530,4,3,1964-03-01,2007-12-31,1955-07-01,2018-12-31,23195,16011
53980,肥乡,河北,一般站,114.8,36.55,50.2,2532,1,1,1962-01-01,2018-12-31,1962-01-01,2018-12-31,20819,20819
53981,陵川,山西,一般站,113.26666666666667,35.78333333333333,1311.6,2535,4,3,1978-06-01,2017-12-31,1957-01-01,2018-12-31,22645,14459
53982,焦作,河南,一般站,113.26666666666667,35.233333333333334,112.0,2539,2,2,1972-11-01,2018-12-31,1961-01-01,2018-12-31,21184,16862
53983,封丘,河南,一般站,114.41666666666667,35.03333333333333,70.3,2542,4,3,1982-01-01,2004-12-31,1959-01-01,2018-12-31,21915,8401
53984,修武,河南,一般站,113.41666666666667,35.233333333333334,85.2,2548,6,5,1966-04-01,2006-12-31,1959-07-01,2018-12-31,21734,14885
53985,辉县,河南,一般站,113.81666666666666,35.45,96.4,2555,7,6,1963-06-01,2011-12-31,1953-06-01,2018-12-31,23955,17746
53986,新乡,河南,基本站,113.88333333333334,35.31666666666667,72.7,2559,5,3,1959-01-01,2003-07-31,1951-01-01,2018-12-31,24837,16283
53987,武陟,河南,一般站,113.36666666666666,35.11666666666667,95.3,2562,4,1,1959-01-01,1982-12-31,1959-01-01,2018-12-31,21915,8766
53988,获嘉,河南,一般站,113.66666666666667,35.266666666666666,77.1,2568,5,3,1983-01-01,2001-12-31,1961-10-01,2018-12-31,20911,6940
53989,原阳,河南,一般站,113.95,35.05,76.6,2574,5,4,1982-01-01,2013-12-31,1959-03-01,2018-12-31,21856,11688
53990,鹤壁,河南,,114.16666666666667,35.9,176.3,2578,5,3,1960-01-01,1999-12-31,1958-05-01,2018-12-31,22160,14610
53991,汤阴,河南,一般站,114.35,35.93333333333333,74.3,2585,6,5,1964-07-01,2011-12-31,1957-01-01,2018-12-31,22645,17350
53992,浚县,河南,一般站,114.55,35.68333333333333,61.5,2590,6,4,1983-01-01,2006-12-31,1963-01-01,2018-12-31,20454,8766
53993,内黄,河南,一般站,114.91666666666667,35.93333333333333,51.6,2596,5,4,1964-09-01,2017-12-31,1957-02-01,2018-12-31,22614,19480
53994,卫辉,河南,一般站,114.06666666666666,35.38333333333333,69.9,2599,2,2,1964-01-01,2002-07-31,1961-01-01,2018-12-31,21184,14092
53995,滑县,河南,一般站,114.5,35.583333333333336,64.9,2602,3,2,1958-05-01,2003-12-31,1957-01-01,2018-12-31,22645,16681
53996,成安,河北,一般站,114.7,36.45,56.7,2604,2,1,1973-01-01,2007-12-31,1973-01-01,2018-12-31,16801,12783
53997,延津,河南,一般站,114.18333333333334,35.15,71.1,2608,4,3,1964-04-01,2017-12-31,1956-11-01,2018-12-31,22706,19633
53998,长垣,河南,一般站,114.65,35.2,61.4,2613,5,4,1983-01-01,2001-06-30,1961-01-01,2018-12-31,21184,6756
54012,西乌珠穆沁,内蒙古,基本站,117.6,44.583333333333336,995.9,2617,6,3,1971-08-01,2005-12-31,1954-11-01,2018-12-31,23437,12572
